2026-04-24 18:34:20.896708 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:38:49.870402 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:38:59.882602 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:39:09.884377 | App: WhatsApp.Root.exe | Window: WhatsApp
2026-04-24 18:39:19.886290 | App: WhatsApp.Root.exe | Window: H.NotifyIcon_85fa7097-d255-484e-8f94-0c97d9e676c0
2026-04-24 18:40:43.297779 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:11:16.441037 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:11:50.772864 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:12:00.783634 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:44:05.325022,109,msedge.exe,Junayed-Jasim/CrossWatch and 1 more page - Persona
2026-04-24 19:44:10.326944,110,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:15.328941,111,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:20.330968,112,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:25.333020,113,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:44:30.334741,114,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:35.336387,115,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:40.338318,116,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:45.340137,117,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:50.342155,118,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:44:55.344274,119,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:45:00.346165,120,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:45:05.348135,121,msedge.exe,YouTube and 4 more pages - Personal 2 - Microsoft 
2026-04-24 19:45:10.350035,122,msedge.exe,(130) YouTube and 5 more pages - Personal 2 - Micr
2026-04-24 19:45:15.352014,123,msedge.exe,New tab and 1 more page - Personal 2 - Microsoft E
2026-04-24 19:45:20.353966,124,SearchHost.exe,Search
2026-04-24 19:45:25.356833,125,SnippingTool.exe,Snipping Tool Overlay
2026-04-24 19:45:30.358363,126,SnippingTool.exe,Snipping Tool Overlay
2026-04-24 19:45:35.359812,127,SnippingTool.exe,Snipping Tool
2026-04-24 19:45:40.361509,128,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:46:58.751360,1,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:47:03.766678,2,msedge.exe,Home | CTGHALL and 2 more pages - Personal 2 - Mic
2026-04-24 19:47:08.767858,3,msedge.exe,Home | CTGHALL and 2 more pages - Personal 2 - Mic
2026-04-24 19:47:13.769143,4,msedge.exe,New tab and 6 more pages - Personal 2 - Microsoft 
2026-04-24 19:47:18.770788,5,msedge.exe,(130) YouTube and 5 more pages - Personal 2 - Micr
2026-04-24 19:47:23.772856,6,SnippingTool.exe,Snipping Tool
2026-04-24 19:47:28.775043,7,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:47:33.776781,8,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:47:38.778624,9,msedge.exe,Junayed-Jasim/CrossWatch and 2 more pages - Person
2026-04-24 19:47:43.780486,10,msedge.exe,Junayed-Jasim/CrossWatch and 2 more pages - Person
2026-04-24 19:47:48.782470,11,msedge.exe,Home | CTGHALL and 2 more pages - Personal 2 - Mic
2026-04-24 19:47:53.785020,12,msedge.exe,Home | CTGHALL and 2 more pages - Personal 2 - Mic
2026-04-24 19:47:58.786656,13,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:48:03.788311,14,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:48:08.789653,15,explorer.exe,Unknown
2026-04-24 19:48:13.791293,16,msedge.exe,(130) YouTube and 5 more pages - Personal 2 - Micr
2026-04-24 19:48:18.793018,17,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:48:23.794492,18,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:48:28.795711,19,SnippingTool.exe,Snipping Tool Overlay
2026-04-24 19:48:33.797381,20,SnippingTool.exe,Snipping Tool Overlay
2026-04-24 19:48:38.799166,21,SnippingTool.exe,Snipping Tool Overlay
2026-04-24 19:48:43.800671,22,SnippingTool.exe,Snipping Tool Overlay
